Data from emission_pump_1200nm_signal_1550nm_QEP037791__0__13-56-54-880.txt Node

Date: Thu Sep 11 13:56:54 BST 2025
User: EGI3ZEZ
Spectrometer: QEP03779
Trigger mode: 4
Integration Time (sec): 1.000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 1044
>>>>>Begin Spectral Data<<<<<
197.204	15
197.993	2
198.782	-5
199.571	0
200.359	4
201.148	0
201.936	-1
202.725	3
203.513	-2
204.301	-2
205.09	-2
205.878	0
206.666	3
207.454	5
208.242	-1
209.03	2
209.818	3
210.605	1
211.393	3
212.181	0
212.968	1
213.756	4
214.543	4
215.33	-1
216.118	1
216.905	5
217.692	2
218.479	1
219.266	4
220.053	1
220.84	3
221.627	3
222.413	1
223.2	1
223.987	4
224.773	8
225.56	1
226.346	6
227.132	5
227.918	6
228.705	0
229.491	3
230.277	1
231.063	0
231.849	1
232.635	5
233.42	4
234.206	0
234.992	4
235.777	4
236.563	1
237.348	6
238.134	1
238.919	1
239.704	4
240.489	-1
241.274	-3
242.059	2
242.844	0
243.629	4
244.414	4
245.199	4
245.983	1
246.768	7
247.553	2
248.337	1
249.121	3
249.906	6
250.69	1
251.474	7
252.258	3
253.042	1
253.826	2
254.61	1
255.394	4
256.178	1
256.962	7
257.745	6
258.529	2
259.313	5
260.096	2
260.879	0
261.663	0
262.446	4
263.229	5
264.012	0
264.795	2
265.578	1
266.361	3
267.144	6
267.927	4
268.709	5
269.492	4
270.275	1
271.057	-1
271.839	5
272.622	1
273.404	0
274.186	2
274.969	5
275.751	2
276.533	4
277.315	7
278.096	3
278.878	1
279.66	0
280.442	2
281.223	2
282.005	-3
282.786	7
283.568	4
284.349	4
285.13	2
285.911	5
286.693	-1
287.474	6
288.255	4
289.035	4
289.816	6
290.597	4
291.378	5
292.158	-1
292.939	1
293.72	0
294.5	4
295.28	1
296.061	6
296.841	1
297.621	1
298.401	5
299.181	0
299.961	0
300.741	8
301.521	4
302.301	2
303.08	2
303.86	5
304.639	0
305.419	7
306.198	-1
306.978	2
307.757	3
308.536	1
309.315	-1
310.094	3
310.873	0
311.652	1
312.431	2
313.21	-2
313.988	2
314.767	1
315.546	2
316.324	5
317.103	5
317.881	2
318.659	3
319.438	3
320.216	0
320.994	2
321.772	5
322.55	0
323.328	6
324.106	-1
324.883	4
325.661	1
326.439	2
327.216	2
327.994	3
328.771	6
329.548	3
330.326	3
331.103	2
331.88	2
332.657	7
333.434	-2
334.211	3
334.988	2
335.765	5
336.541	5
337.318	6
338.094	1
338.871	8
339.647	5
340.424	0
341.2	1
341.976	3
342.753	1
343.529	2
344.305	1
345.081	1
345.856	3
346.632	3
347.408	3
348.184	1
348.959	0
349.735	7
350.51	3
351.286	7
352.061	5
352.836	1
353.612	4
354.387	5
355.162	3
355.937	4
356.712	3
357.487	3
358.261	2
359.036	8
359.811	2
360.585	3
361.36	4
362.134	3
362.909	0
363.683	6
364.457	5
365.231	3
366.005	7
366.779	1
367.553	4
368.327	-1
369.101	3
369.875	8
370.648	4
371.422	6
372.196	1
372.969	0
373.742	4
374.516	0
375.289	3
376.062	1
376.835	0
377.608	3
378.381	-1
379.154	1
379.927	4
380.7	-1
381.473	2
382.245	4
383.018	2
383.79	2
384.563	0
385.335	-1
386.107	5
386.88	3
387.652	5
388.424	0
389.196	5
389.968	4
390.74	3
391.511	-2
392.283	4
393.055	1
393.826	0
394.598	0
395.369	-1
396.141	1
396.912	0
397.683	0
398.455	1
399.226	6
399.997	0
400.768	-1
401.539	-2
402.309	5
403.08	0
403.851	0
404.621	-1
405.392	1
406.162	4
406.933	3
407.703	4
408.474	4
409.244	0
410.014	3
410.784	1
411.554	2
412.324	3
413.094	1
413.863	2
414.633	1
415.403	4
416.172	0
416.942	0
417.711	2
418.481	0
419.25	4
420.019	4
420.788	4
421.558	2
422.327	2
423.095	3
423.864	2
424.633	4
425.402	2
426.171	6
426.939	4
427.708	2
428.476	3
429.245	2
430.013	0
430.781	1
431.549	4
432.317	2
433.085	4
433.853	0
434.621	-1
435.389	3
436.157	2
436.925	2
437.692	1
438.46	1
439.227	6
439.995	2
440.762	7
441.529	1
442.297	4
443.064	5
443.831	1
444.598	4
445.365	4
446.132	4
446.898	2
447.665	2
448.432	4
449.198	2
449.965	4
450.731	0
451.498	2
452.264	4
453.03	1
453.796	5
454.562	-1
455.328	2
456.094	3
456.86	4
457.626	1
458.392	3
459.157	1
459.923	4
460.689	2
461.454	1
462.219	4
462.985	4
463.75	1
464.515	4
465.28	3
466.045	5
466.81	3
467.575	2
468.34	1
469.105	6
469.869	-1
470.634	1
471.399	6
472.163	2
472.927	1
473.692	5
474.456	6
475.22	5
475.984	3
476.748	4
477.512	3
478.276	5
479.04	-1
479.804	7
480.568	2
481.331	3
482.095	2
482.858	2
483.622	3
484.385	7
485.148	2
485.912	7
486.675	2
487.438	1
488.201	4
488.964	2
489.727	5
490.489	2
491.252	3
492.015	4
492.777	0
493.54	1
494.302	3
495.065	1
495.827	2
496.589	-1
497.351	2
498.114	0
498.876	0
499.637	3
500.399	4
501.161	3
501.923	5
502.685	5
503.446	6
504.208	3
504.969	9
505.731	2
506.492	6
507.253	-3
508.014	2
508.775	3
509.536	3
510.297	2
511.058	1
511.819	3
512.58	2
513.341	4
514.101	4
514.862	5
515.622	1
516.383	2
517.143	6
517.903	3
518.663	8
519.423	1
520.184	6
520.944	5
521.703	2
522.463	-1
523.223	6
523.983	7
524.742	1
525.502	2
526.261	2
527.021	2
527.78	6
528.539	6
529.299	6
530.058	5
530.817	3
531.576	6
532.335	2
533.094	2
533.852	4
534.611	4
535.37	1
536.128	5
536.887	4
537.645	7
538.404	4
539.162	5
539.92	2
540.678	2
541.436	6
542.194	6
542.952	5
543.71	-2
544.468	5
545.226	6
545.983	3
546.741	6
547.498	3
548.256	-3
549.013	2
549.77	5
550.528	0
551.285	5
552.042	1
552.799	3
553.556	4
554.313	3
555.069	5
555.826	3
556.583	4
557.339	2
558.096	4
558.852	4
559.609	5
560.365	5
561.121	8
561.877	4
562.634	3
563.39	5
564.146	2
564.901	3
565.657	4
566.413	4
567.169	7
567.924	2
568.68	2
569.435	6
570.191	9
570.946	7
571.701	4
572.456	4
573.211	10
573.966	4
574.721	8
575.476	0
576.231	5
576.986	4
577.741	9
578.495	7
579.25	5
580.004	7
580.759	9
581.513	6
582.267	7
583.021	3
583.775	10
584.529	6
585.283	8
586.037	9
586.791	3
587.545	20
588.299	22
589.052	36
589.806	35
590.559	61
591.313	176
592.066	458
592.819	742
593.572	663
594.325	346
595.078	332
595.831	714
596.584	936
597.337	701
598.09	304
598.843	109
599.595	109
600.348	151
601.1	131
601.853	68
602.605	28
603.357	17
604.109	7
604.862	9
605.614	7
606.366	5
607.117	10
607.869	4
608.621	5
609.373	6
610.124	3
610.876	2
611.627	8
612.379	1
613.13	4
613.881	4
614.633	3
615.384	4
616.135	5
616.886	1
617.637	3
618.387	7
619.138	4
619.889	5
620.639	0
621.39	4
622.141	4
622.891	9
623.641	6
624.392	7
625.142	10
625.892	9
626.642	7
627.392	5
628.142	5
628.892	7
629.641	6
630.391	10
631.141	8
631.89	8
632.64	13
633.389	10
634.138	2
634.888	9
635.637	9
636.386	13
637.135	9
637.884	7
638.633	6
639.382	9
640.131	8
640.879	8
641.628	9
642.376	11
643.125	9
643.873	13
644.622	11
645.37	15
646.118	16
646.866	15
647.614	16
648.362	14
649.11	16
649.858	17
650.606	22
651.353	22
652.101	27
652.849	28
653.596	28
654.343	36
655.091	35
655.838	38
656.585	35
657.332	36
658.079	38
658.826	45
659.573	72
660.32	99
661.067	166
661.814	228
662.56	260
663.307	229
664.053	184
664.8	203
665.546	511
666.292	1392
667.038	2988
667.785	4844
668.531	6067
669.277	5902
670.022	4329
670.768	2430
671.514	1485
672.26	2519
673.005	5345
673.751	8780
674.496	10854
675.242	10458
675.987	8075
676.732	4984
677.478	2447
678.223	913
678.968	323
679.713	285
680.458	363
681.202	348
681.947	256
682.692	146
683.436	71
684.181	38
684.925	12
685.67	14
686.414	6
687.158	10
687.903	6
688.647	8
689.391	2
690.135	6
690.879	5
691.622	7
692.366	4
693.11	4
693.853	3
694.597	5
695.34	8
696.084	3
696.827	3
697.57	3
698.313	0
699.057	3
699.8	3
700.543	2
701.285	4
702.028	5
702.771	5
703.514	-1
704.256	4
704.999	-1
705.741	4
706.484	8
707.226	8
707.968	0
708.71	5
709.452	7
710.194	5
710.936	1
711.678	1
712.42	2
713.162	4
713.903	1
714.645	3
715.387	2
716.128	0
716.869	4
717.611	-1
718.352	6
719.093	5
719.834	1
720.575	5
721.316	3
722.057	5
722.798	4
723.538	0
724.279	5
725.02	4
725.76	6
726.501	3
727.241	5
727.981	8
728.721	8
729.462	4
730.202	2
730.942	4
731.682	4
732.421	5
733.161	8
733.901	5
734.641	8
735.38	7
736.12	10
736.859	9
737.598	8
738.338	9
739.077	11
739.816	13
740.555	8
741.294	8
742.033	16
742.772	12
743.511	11
744.249	11
744.988	13
745.726	13
746.465	16
747.203	15
747.942	18
748.68	18
749.418	22
750.156	21
750.894	33
751.632	41
752.37	39
753.108	45
753.846	57
754.583	63
755.321	54
756.059	57
756.796	52
757.533	59
758.271	82
759.008	137
759.745	234
760.482	414
761.219	649
761.956	966
762.693	1324
763.43	1715
764.167	2075
764.903	2384
765.64	2462
766.377	2343
767.113	2028
767.849	1596
768.586	1098
769.322	666
770.058	445
770.794	598
771.53	1234
772.266	2346
773.002	3583
773.738	4951
774.474	6301
775.209	7193
775.945	7379
776.68	6960
777.416	6118
778.151	4851
778.886	3618
779.622	2464
780.357	1582
781.092	904
781.827	468
782.562	250
783.297	120
784.031	65
784.766	52
785.501	54
786.235	49
786.97	52
787.704	56
788.439	53
789.173	45
789.907	44
790.641	38
791.375	36
792.109	29
792.843	22
793.577	12
794.311	13
795.044	12
795.778	12
796.512	9
797.245	7
797.978	6
798.712	10
799.445	9
800.178	10
800.911	8
801.644	7
802.377	6
803.11	7
803.843	8
804.576	7
805.308	7
806.041	6
806.774	2
807.506	7
808.238	6
808.971	9
809.703	5
810.435	10
811.167	4
811.899	9
812.631	-1
813.363	8
814.095	4
814.827	1
815.558	5
816.29	7
817.021	3
817.753	8
818.484	4
819.215	5
819.947	6
820.678	4
821.409	7
822.14	5
822.871	10
823.602	8
824.332	7
825.063	6
825.794	2
826.524	5
827.255	2
827.985	2
828.716	5
829.446	11
830.176	6
830.906	7
831.636	6
832.366	6
833.096	6
833.826	5
834.556	9
835.285	5
836.015	1
836.744	7
837.474	9
838.203	4
838.933	5
839.662	6
840.391	5
841.12	4
841.849	9
842.578	6
843.307	6
844.036	5
844.764	9
845.493	4
846.222	9
846.95	6
847.679	4
848.407	6
849.135	4
849.864	8
850.592	5
851.32	4
852.048	7
852.776	5
853.504	5
854.231	5
854.959	7
855.687	6
856.414	3
857.142	7
857.869	8
858.596	7
859.324	8
860.051	11
860.778	5
861.505	5
862.232	10
862.959	7
863.686	6
864.413	3
865.139	6
865.866	7
866.592	7
867.319	7
868.045	10
868.772	4
869.498	7
870.224	6
870.95	5
871.676	5
872.402	3
873.128	2
873.854	6
874.579	7
875.305	2
876.031	6
876.756	6
877.482	4
878.207	6
878.932	6
879.657	7
880.383	8
881.108	7
881.833	2
882.557	13
883.282	6
884.007	5
884.732	6
885.456	6
886.181	10
886.905	5
887.63	5
888.354	8
889.078	5
889.803	5
890.527	6
891.251	10
891.975	5
892.699	6
893.422	4
894.146	6
894.87	0
895.593	5
896.317	3
897.04	6
897.764	3
898.487	6
899.21	7
899.933	7
900.656	5
901.38	3
902.102	8
902.825	6
903.548	5
904.271	5
904.993	7
905.716	6
906.438	7
907.161	7
907.883	7
908.605	10
909.328	5
910.05	7
910.772	7
911.494	8
912.216	8
912.938	5
913.659	7
914.381	9
915.103	4
915.824	7
916.546	11
917.267	6
917.988	4
918.709	7
919.431	6
920.152	5
920.873	7
921.594	4
922.315	7
923.035	7
923.756	4
924.477	6
925.197	12
925.918	10
926.638	4
927.359	7
928.079	7
928.799	7
929.519	5
930.239	6
930.959	7
931.679	4
932.399	6
933.119	3
933.838	7
934.558	6
935.277	5
935.997	7
936.716	1
937.436	7
938.155	5
938.874	7
939.593	2
940.312	9
941.031	5
941.75	8
942.469	6
943.187	7
943.906	3
944.625	7
945.343	4
946.062	10
946.78	6
947.498	6
948.216	7
948.935	7
949.653	8
950.371	4
951.089	1
951.806	10
952.524	7
953.242	11
953.959	5
954.677	8
955.394	10
956.112	7
956.829	6
957.546	6
958.263	5
958.981	2
959.698	7
960.415	4
961.131	9
961.848	7
962.565	5
963.282	5
963.998	9
964.715	5
965.431	8
966.147	9
966.864	4
967.58	6
968.296	5
969.012	5
969.728	6
970.444	9
971.16	5
971.876	11
972.591	4
973.307	7
974.022	7
974.738	3
975.453	3
976.169	3
976.884	4
977.599	7
978.314	6
979.029	6
979.744	-3
980.459	-5
981.174	-4
981.888	0
