Data from emission_pump_1100nm_signal_1425nm_QEP037791__0__14-40-13-109.txt Node

Date: Thu Sep 11 14:40:13 BST 2025
User: EGI3ZEZ
Spectrometer: QEP03779
Trigger mode: 4
Integration Time (sec): 1.000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 1044
>>>>>Begin Spectral Data<<<<<
197.204	14.25
197.993	-2.75
198.782	0.25
199.571	-4.75
200.359	-1.75
201.148	3.25
201.936	6.25
202.725	1.25
203.513	0.25
204.301	-3.75
205.09	-1.75
205.878	2.25
206.666	0.25
207.454	-2.75
208.242	-3.75
209.03	-3.75
209.818	4.25
210.605	5.25
211.393	1.25
212.181	1.25
212.968	4.25
213.756	1.25
214.543	3.25
215.33	2.25
216.118	2.25
216.905	0.25
217.692	1.25
218.479	-0.75
219.266	5.25
220.053	1.25
220.84	4.25
221.627	6.25
222.413	2.25
223.2	1.25
223.987	4.25
224.773	0.25
225.56	7.25
226.346	3.25
227.132	1.25
227.918	4.25
228.705	6.25
229.491	2.25
230.277	5.25
231.063	1.25
231.849	3.25
232.635	6.25
233.42	1.25
234.206	1.25
234.992	3.25
235.777	2.25
236.563	3.25
237.348	3.25
238.134	1.25
238.919	0.25
239.704	2.25
240.489	0.25
241.274	4.25
242.059	3.25
242.844	1.25
243.629	-1.75
244.414	-0.75
245.199	3.25
245.983	5.25
246.768	3.25
247.553	0.25
248.337	2.25
249.121	1.25
249.906	3.25
250.69	3.25
251.474	4.25
252.258	2.25
253.042	4.25
253.826	1.25
254.61	2.25
255.394	1.25
256.178	5.25
256.962	3.25
257.745	5.25
258.529	1.25
259.313	-1.75
260.096	0.25
260.879	6.25
261.663	1.25
262.446	2.25
263.229	6.25
264.012	1.25
264.795	0.25
265.578	2.25
266.361	3.25
267.144	5.25
267.927	1.25
268.709	2.25
269.492	0.25
270.275	-2.75
271.057	2.25
271.839	2.25
272.622	1.25
273.404	5.25
274.186	3.25
274.969	-2.75
275.751	4.25
276.533	-0.75
277.315	3.25
278.096	5.25
278.878	2.25
279.66	0.25
280.442	3.25
281.223	8.25
282.005	4.25
282.786	0.25
283.568	2.25
284.349	1.25
285.13	4.25
285.911	-1.75
286.693	2.25
287.474	4.25
288.255	2.25
289.035	1.25
289.816	2.25
290.597	1.25
291.378	1.25
292.158	5.25
292.939	2.25
293.72	2.25
