Data from emission_pump_1100nm_signal_1575nm_QEP037791__0__14-42-21-412.txt Node

Date: Thu Sep 11 14:42:21 BST 2025
User: EGI3ZEZ
Spectrometer: QEP03779
Trigger mode: 4
Integration Time (sec): 1.000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 1044
>>>>>Begin Spectral Data<<<<<
197.204	16.62
197.993	1.62
198.782	-4.38
199.571	-6.38
200.359	-1.38
201.148	0.62
201.936	0.62
202.725	6.62
203.513	0.62
204.301	4.62
205.09	0.62
205.878	4.62
206.666	-2.38
207.454	2.62
208.242	2.62
209.03	0.62
209.818	-1.38
210.605	3.62
211.393	0.62
212.181	1.62
212.968	2.62
213.756	2.62
214.543	-1.38
215.33	2.62
216.118	-1.38
216.905	2.62
217.692	4.62
218.479	7.62
219.266	4.62
220.053	9.62
220.84	3.62
221.627	0.62
222.413	2.62
223.2	2.62
223.987	2.62
224.773	2.62
225.56	2.62
226.346	3.62
227.132	2.62
227.918	4.62
228.705	2.62
229.491	-0.38
230.277	4.62
231.063	0.62
231.849	0.62
232.635	4.62
233.42	1.62
234.206	-0.38
234.992	3.62
235.777	5.62
236.563	2.62
237.348	-4.38
238.134	3.62
238.919	1.62
239.704	5.62
240.489	1.62
241.274	5.62
242.059	2.62
242.844	3.62
243.629	2.62
244.414	2.62
245.199	0.62
245.983	4.62
246.768	5.62
247.553	1.62
248.337	0.62
249.121	1.62
249.906	5.62
250.69	1.62
251.474	4.62
252.258	3.62
253.042	1.62
253.826	1.62
254.61	2.62
255.394	2.62
256.178	3.62
256.962	7.62
257.745	1.62
258.529	2.62
259.313	3.62
260.096	2.62
260.879	5.62
261.663	-1.38
262.446	3.62
263.229	3.62
264.012	3.62
264.795	4.62
265.578	2.62
266.361	-0.38
267.144	4.62
267.927	0.62
268.709	2.62
269.492	2.62
270.275	3.62
271.057	3.62
271.839	4.62
272.622	-0.38
273.404	3.62
274.186	4.62
274.969	-1.38
275.751	3.62
276.533	0.62
277.315	3.62
278.096	1.62
278.878	1.62
279.66	3.62
280.442	3.62
281.223	1.62
282.005	8.62
282.786	0.62
283.568	1.62
284.349	5.62
285.13	3.62
285.911	2.62
286.693	0.62
287.474	-0.38
288.255	3.62
289.035	6.62
289.816	-0.38
290.597	-4.38
291.378	0.62
292.158	1.62
292.939	0.62
293.72	2.62
294.5	3.62
295.28	4.62
296.061	4.62
296.841	2.62
297.621	5.62
298.401	1.62
299.181	2.62
299.961	2.62
300.741	4.62
301.521	-0.38
302.301	4.62
303.08	2.62
303.86	1.62
304.639	1.62
305.419	2.62
306.198	4.62
306.978	2.62
307.757	2.62
308.536	2.62
309.315	4.62
310.094	7.62
310.873	5.62
311.652	2.62
312.431	2.62
313.21	3.62
313.988	3.62
314.767	2.62
315.546	4.62
316.324	3.62
317.103	6.62
317.881	2.62
318.659	1.62
319.438	2.62
320.216	3.62
320.994	3.62
321.772	5.62
322.55	2.62
323.328	2.62
324.106	3.62
324.883	-0.38
325.661	3.62
326.439	0.62
327.216	4.62
327.994	3.62
328.771	1.62
329.548	6.62
330.326	3.62
331.103	1.62
331.88	3.62
332.657	0.62
333.434	-1.38
334.211	3.62
334.988	6.62
335.765	5.62
336.541	7.62
337.318	2.62
338.094	2.62
338.871	0.62
339.647	5.62
340.424	7.62
341.2	7.62
341.976	0.62
342.753	5.62
343.529	2.62
344.305	2.62
345.081	3.62
345.856	-0.38
346.632	3.62
347.408	1.62
348.184	0.62
348.959	1.62
349.735	4.62
350.51	1.62
351.286	5.62
352.061	3.62
352.836	5.62
353.612	1.62
354.387	2.62
355.162	2.62
355.937	2.62
356.712	2.62
357.487	3.62
358.261	3.62
359.036	1.62
359.811	-0.38
360.585	5.62
361.36	3.62
362.134	4.62
362.909	3.62
363.683	2.62
364.457	6.62
365.231	3.62
366.005	3.62
366.779	-0.38
367.553	4.62
368.327	4.62
369.101	2.62
369.875	1.62
370.648	0.62
371.422	0.62
372.196	0.62
372.969	3.62
373.742	-0.38
374.516	2.62
375.289	2.62
376.062	4.62
376.835	0.62
377.608	3.62
378.381	3.62
379.154	4.62
379.927	3.62
380.7	2.62
381.473	3.62
382.245	3.62
383.018	1.62
383.79	3.62
384.563	3.62
385.335	0.62
386.107	-0.38
386.88	3.62
387.652	2.62
388.424	0.62
389.196	-1.38
389.968	2.62
390.74	-0.38
391.511	-0.38
392.283	3.62
393.055	4.62
393.826	0.62
394.598	0.62
395.369	3.62
396.141	5.62
396.912	3.62
397.683	3.62
398.455	2.62
399.226	5.62
399.997	1.62
400.768	2.62
401.539	3.62
402.309	0.62
403.08	2.62
403.851	2.62
404.621	4.62
405.392	6.62
406.162	4.62
406.933	1.62
407.703	4.62
408.474	4.62
409.244	4.62
410.014	-0.38
410.784	1.62
411.554	3.62
412.324	5.62
413.094	3.62
