Data from emission_pump_1100nm_signal_1700nm_QEP037791__0__14-47-18-716.txt Node

Date: Thu Sep 11 14:47:18 BST 2025
User: EGI3ZEZ
Spectrometer: QEP03779
Trigger mode: 4
Integration Time (sec): 1.000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 1044
>>>>>Begin Spectral Data<<<<<
197.204	16.88
197.993	-3.12
198.782	-2.12
199.571	-4.12
200.359	-3.12
201.148	4.88
201.936	-3.12
202.725	2.88
203.513	2.88
204.301	3.88
205.09	-2.12
205.878	-0.12
206.666	0.88
207.454	2.88
208.242	0.88
209.03	-0.12
209.818	2.88
210.605	1.88
211.393	1.88
212.181	3.88
212.968	2.88
213.756	4.88
214.543	4.88
215.33	-0.12
216.118	1.88
216.905	0.88
217.692	-0.12
218.479	0.88
219.266	4.88
220.053	3.88
220.84	3.88
221.627	1.88
222.413	0.88
223.2	3.88
223.987	0.88
224.773	-1.12
225.56	5.88
226.346	2.88
227.132	2.88
227.918	3.88
228.705	3.88
229.491	2.88
230.277	1.88
231.063	6.88
231.849	-1.12
232.635	-1.12
233.42	4.88
234.206	5.88
234.992	0.88
235.777	1.88
236.563	0.88
237.348	-0.12
238.134	1.88
238.919	3.88
239.704	1.88
240.489	6.88
241.274	4.88
242.059	1.88
242.844	3.88
243.629	4.88
244.414	2.88
245.199	4.88
245.983	1.88
246.768	6.88
247.553	4.88
248.337	3.88
249.121	2.88
249.906	1.88
250.69	3.88
251.474	4.88
252.258	4.88
253.042	1.88
253.826	3.88
254.61	3.88
255.394	4.88
256.178	-0.12
256.962	1.88
257.745	2.88
258.529	2.88
259.313	2.88
260.096	2.88
260.879	0.88
261.663	-0.12
262.446	6.88
263.229	6.88
264.012	4.88
264.795	5.88
265.578	-0.12
266.361	3.88
267.144	-0.12
267.927	1.88
268.709	1.88
269.492	2.88
270.275	3.88
271.057	4.88
271.839	0.88
272.622	4.88
273.404	5.88
274.186	3.88
274.969	1.88
275.751	4.88
276.533	3.88
277.315	-0.12
278.096	3.88
278.878	1.88
279.66	1.88
280.442	6.88
281.223	1.88
282.005	2.88
282.786	-1.12
283.568	4.88
284.349	4.88
285.13	5.88
285.911	2.88
286.693	0.88
287.474	5.88
288.255	4.88
289.035	5.88
289.816	0.88
290.597	2.88
291.378	2.88
292.158	1.88
292.939	-1.12
293.72	1.88
294.5	5.88
295.28	3.88
296.061	3.88
296.841	2.88
297.621	-0.12
298.401	0.88
299.181	6.88
299.961	4.88
300.741	2.88
301.521	1.88
302.301	4.88
303.08	6.88
303.86	3.88
304.639	5.88
305.419	0.88
306.198	3.88
306.978	1.88
307.757	1.88
308.536	3.88
309.315	4.88
310.094	1.88
310.873	6.88
311.652	2.88
312.431	6.88
313.21	4.88
313.988	4.88
314.767	0.88
315.546	1.88
316.324	5.88
317.103	3.88
317.881	3.88
318.659	7.88
319.438	4.88
320.216	1.88
320.994	3.88
321.772	3.88
322.55	0.88
323.328	2.88
324.106	1.88
324.883	2.88
325.661	1.88
326.439	2.88
327.216	1.88
327.994	1.88
328.771	0.88
329.548	4.88
330.326	-0.12
331.103	3.88
331.88	4.88
332.657	2.88
333.434	8.88
334.211	4.88
334.988	5.88
335.765	0.88
336.541	4.88
337.318	0.88
338.094	4.88
338.871	1.88
339.647	4.88
340.424	6.88
341.2	2.88
341.976	3.88
342.753	0.88
343.529	0.88
344.305	3.88
345.081	2.88
345.856	2.88
346.632	2.88
347.408	6.88
348.184	0.88
348.959	8.88
349.735	4.88
350.51	5.88
351.286	1.88
352.061	1.88
352.836	3.88
353.612	3.88
354.387	0.88
355.162	4.88
355.937	3.88
